major_axis_length,area,is_cammeo
-1.089145964,-1.273244445,0
0.5367735979,0.8764146524,0
-0.7470923358,-0.2336268205,0
0.4781701632,0.4729206381,1
-0.02390213102,-0.3415715711,0
-0.9217981521,-1.020411286,0
1.879834125,1.674744011,1
-0.4319014573,-0.8812953241,1
0.7710579111,1.697833797,1
-1.034762844,-0.7086991721,0
2.021109731,2.032058453,1
-1.265759055,-1.034842403,0
-1.087272795,-0.3127093383,0
0.7115773576,0.8764146524,0
-0.8804266492,-0.571314944,0
0.3189210531,-0.1972604072,1
0.1823379893,0.4313590229,0
-1.562644996,-0.9811586496,0
0.3816494826,0.008238690259,1
-1.484629512,-0.8408881982,0
-0.1478041371,-0.5055090533,0
-0.2439723961,-0.558038317,0
0.1461172644,0.1767941297,1
-1.167638922,-0.8016355617,0
-1.00566401,-0.01889180856,0
-1.483044926,-1.654803163,0
0.04022898904,-0.06333964705,0
-0.6508751051,-0.1164461554,0
-0.4678003679,-0.2803836376,0
0.882556949,1.186395032,1
-0.4784158675,-0.7768140415,0
-0.6417724825,-0.5182084357,0
-1.355191076,-1.086217177,0
-1.287785845,-0.9915490534,0
1.612343473,1.679939213,1
-2.493699259,-1.700405491,0
-1.025751169,-1.06428188,0
-0.4848390362,-0.836270241,0
0.8379366957,0.5496941773,1
1.891597837,1.387853417,1
1.340436618,1.787306719,1
-1.942261699,-2.727323733,0
-0.2558672825,-0.8524330914,0
-0.7309246649,-0.365238602,0
0.6293345633,1.085954462,1
-1.135473232,-1.120274612,0
-0.8311225987,-1.364449101,0
-1.428366227,-1.779488008,0
-1.205165269,-1.400815514,0
-1.131857194,-1.49202017,0
1.006188736,1.510806529,1
-0.8872179805,-0.4373941839,0
-1.49328964,-1.230528341,0
-0.03372971031,-1.593037985,1
0.6178297019,0.2679987853,1
0.991164905,1.983569902,1
0.06286267895,0.2778119445,0
0.4759778033,-0.1678209297,1
0.9035736969,0.7586567426,1
-0.8196518425,-1.351749719,0
2.198404928,3.60505014,1
1.757806163,1.825404866,1
-0.5364062809,-0.3357991245,0
-0.4569758638,-0.7260165118,0
1.312005898,0.9543426809,1
1.097732663,0.1450456737,1
1.430822714,1.200248904,1
0.3580407303,0.9526109469,1
-1.028462105,-0.801058317,0
0.7377649968,1.019571327,1
-1.683607823,-1.269203733,0
0.6877543539,0.6882328946,1
-1.268142929,-1.388693376,0
-0.8130738881,-1.071786061,0
-0.3617468129,0.2564538922,0
-0.6751677128,-0.2711477231,0
1.086498021,1.428837788,1
1.400731327,2.280273655,1
1.281316357,1.234306339,1
1.364299849,0.9601151275,1
-0.05771362112,-0.2971237326,1
0.0898207486,0.1283055786,0
-1.083007881,-1.186657747,0
1.331592846,2.206386339,1
0.0459569339,-0.1793658228,0
-0.3023169801,-0.03620914823,1
-1.099586565,-0.5863233051,0
0.1618835419,-0.8755228776,1
1.141537887,2.161361256,1
-0.996407476,-0.9834676282,0
-0.7345092215,-0.5037773193,0
-0.5693144172,-0.2318950865,0
-1.339736993,-1.556094327,0
-0.658864495,-1.059086678,0
-0.5860522592,-0.3837104309,0
0.1444478527,0.1929569801,0
-0.7585482255,-0.7710415949,0
0.4906492126,0.08789845274,1
-0.2842280428,-0.4085319511,0
-1.040412084,-0.6856093859,0
-0.5053363339,-0.9476784595,0
0.9799906028,0.4284727996,1
1.419465642,0.9705055313,1
-0.308883566,-0.1435766542,0
0.722340647,0.2893568376,1
-1.232056877,-1.340204825,0
0.1539798525,0.3701710894,1
2.244790788,2.140580448,1
0.6655893936,1.019571327,1
-1.52297701,-1.194739172,0
1.410025464,1.414983916,1
1.071254692,1.191590234,1
-1.999003333,-2.405221215,0
1.659273268,2.578709142,1
0.1492383385,0.5531576452,0
-0.8884929948,-0.6729100034,0
2.040878574,2.033212942,1
1.000034912,0.1681354599,0
-0.5061373716,-0.274611191,0
0.8472395778,0.07635355963,1
-0.3210005743,-0.2036100984,0
1.770661245,1.286835603,1
-0.4870130318,-0.5158994571,0
0.1739769388,-0.0235097658,0
-0.2164424064,0.03536918908,0
0.7258893493,0.6870784053,1
-0.2562415665,-0.311554849,0
1.657556634,1.260282348,1
-0.9080991816,-0.9886628301,0
0.06848131188,-0.2376675331,1
1.859126949,1.926422681,1
-1.49554234,-1.157795514,0
0.5479216652,0.7788603056,1
2.219429547,1.774030092,1
0.4386482182,0.04864581616,1
1.045826114,1.739395413,1
-0.6188764439,-0.346766773,0
-0.7445344368,-0.6717555141,0
-0.8288532831,-0.4662564167,0
-0.7213305759,-0.5638107635,0
-0.9501038191,-0.7364069156,0
-1.415900295,-1.606891856,0
-1.031956588,-0.5828598372,0
-1.080049463,-0.4668336614,0
0.0429539167,0.724599308,0
1.105864596,0.5196774552,1
0.6981328653,0.5502714219,1
-0.9493202712,-0.8131804548,0
-0.5981395346,-0.5309078181,0
-0.2729085743,-0.09508810311,0
1.766514388,0.5825971227,1
-0.725290291,-0.4627929488,0
0.9035072352,1.320893037,1
-0.5124713418,-0.519362925,0
0.701609859,0.2830071464,1
-0.7178614526,-0.3727427825,0
0.3532738559,0.5843288566,1
-1.323264123,-2.070996559,0
0.2365295947,-0.05468097721,0
1.09295442,1.682825436,1
0.9478948727,1.461163489,1
-0.7342853507,-0.4905006922,0
-0.9054485861,-0.5759329013,0
-0.2563596234,-0.5539976044,0
-1.01860042,-0.8466606448,0
0.9001675373,0.7817465289,1
-1.424502706,-0.7046584595,0
0.6744628984,0.3528537497,1
1.632860009,1.350332515,1
-0.5754000307,-0.3698565592,0
-0.8456960645,-0.7923996472,0
1.375278264,1.722078073,1
-0.1142873519,-0.2965464879,0
0.7525159852,0.5779791654,1
-0.00552286123,-0.0535264879,1
1.089651451,0.6882328946,1
-0.6333782011,-0.5574610723,1
0.08236130285,-0.5309078181,0
1.958527343,2.611612087,1
1.047283898,0.6553299493,1
0.8959603399,1.038043156,1
0.1493721363,-0.6157627825,0
0.9305623739,1.758444486,1
1.196992263,1.323202016,1
0.3987834709,-0.1603167492,0
-1.094937747,-1.822781358,0
-1.14962694,-0.4189223549,0
-0.3441545889,0.03940990167,1
0.5802788695,0.6478257687,1
-0.1145986723,-0.09970606035,0
-0.2800610722,-0.4541342789,0
-1.399663539,-2.226852617,0
-0.1614838686,0.5958737497,0
0.7047903988,0.8868050562,1
-0.8823041909,-1.817586156,0
1.454738414,1.167345959,1
0.1946307711,0.1213786428,1
0.2746051243,0.2558766475,0
-0.1392865519,0.229900638,0
0.450566716,0.4475218732,0
1.290460955,0.9780097118,1
1.209141628,1.159841778,1
-0.2534702906,-0.25960283,0
1.623390098,1.667239831,1
-0.6852042964,-0.3317584119,0
-0.08370012638,0.248372467,0
0.1745995795,0.1115654836,1
1.11712285,1.248737455,1
0.9628032702,0.3436178352,1
-1.385673362,-0.7768140415,0
-0.1652520693,-0.8050990296,0
-1.241427095,-1.054468721,0
-0.553585743,-0.6457795046,1
-0.5967674513,-0.7935541365,0
1.018015412,1.008603679,1
-1.379578129,-1.037728626,0
-0.7260554745,-0.8472378895,0
0.5450550693,0.2420227758,1
-0.7308380898,-0.5626562742,0
-0.9838523455,-0.1562760366,0
0.8491547227,1.008603679,1
-0.7789274663,-0.7115853954,0
-0.4950408995,-0.7952858704,0
0.3420759423,0.2737712319,1
-0.2906022397,-0.6330801222,1
1.11148935,0.949147479,1
1.603652737,1.910259831,1
-0.616294059,-0.07142107222,0
-0.9674363179,-0.7970176044,0
0.4085804429,0.2876251036,0
0.4700670889,0.8573655788,0
0.9789482043,0.2143150323,0
0.7722437269,0.9237487142,1
0.7093692567,1.141369949,1
0.9736968594,-0.07603902947,1
1.095313809,0.3159100917,1
-0.3691669063,-0.2925057753,1
0.1836217485,0.1017523245,1
2.333558192,1.561604059,1
-0.8500685415,-0.7854727113,0
-0.8761774761,-0.6278849203,0
1.495870305,1.952975935,1
-0.5711176267,0.1675582152,0
0.2732584014,0.3309184528,1
0.2574011763,-0.207650811,1
-0.7395279506,-0.9748089584,0
-0.8985042181,-1.543394944,0
-0.1820152716,0.2876251036,1
-1.090135018,-1.198779885,0
0.224591858,-0.1978376518,0
1.440394066,0.5860605906,1
-1.291924832,-1.4239053,0
-0.1684667144,-0.07661627413,0
-0.7347663232,-0.2301633525,0
0.4224149601,0.266844296,1
0.4395471994,-0.1170234,1
-0.5002371512,-0.3929463454,0
0.5114385917,0.146200163,1
1.13907968,0.7742423483,1
-1.074878572,-1.22302416,0
-0.8675636964,-1.020988531,0
-0.5205726672,-0.6757962267,0
0.1810883354,-0.5649652528,1
-1.304730068,-0.5568838276,0
-0.796369277,0.01401113682,0
-1.25300279,-0.802790051,0
0.7228819596,0.8977727047,1
-0.6197369474,-1.04811903,0
0.4829265437,1.523505911,1
0.9741104957,0.9647330847,1
-1.567500194,-1.926685396,0
1.984659889,1.969138786,1
-1.37519953,-0.7785457754,0
-0.9323900403,-1.011175372,0
1.557370068,1.345137313,1
0.05756323683,0.2697305193,0
-0.9441126511,-1.191275704,0
0.7409420386,0.9052768852,1
1.578577456,1.26663204,1
0.8198731188,0.461375745,1
0.9537058946,1.186395032,0
-1.015609646,-0.4541342789,0
0.1187193235,1.044970092,1
-0.634170494,-0.6913818324,0
1.018449161,0.9606923721,1
-0.8405269222,-1.041192094,0
1.791703353,1.607206386,1
1.877348809,1.013221636,1
-0.87866629,-1.101225538,0
-0.9506250184,-0.6532836851,0
1.281549847,1.062864676,1
0.8076048228,1.268363774,1
0.5214882928,-0.6567471531,1
1.345064448,1.305884676,1
-0.08462971499,-0.1453083882,0
0.953620194,1.02245755,1
-0.4991746393,-1.689437842,0
-0.6963995865,0.008815934915,0
1.462094669,1.057669474,1
-0.5713414976,-0.4397031625,0
1.201307898,0.724599308,1
1.266340623,1.54313223,1
1.336880045,1.203712372,1
0.5063980002,0.3499675264,1
-0.8935099749,-0.64520226,0
1.397237718,1.431146767,1
1.880339583,1.654540448,1
-0.5776763422,-0.2503669155,0
-1.074323267,-0.8789863455,0
0.8597912102,0.9208624909,1
0.007250893058,0.3794070039,0
-0.6336632866,-0.1620484832,0
-0.8293779803,-0.6729100034,0
-1.564261063,-1.576875134,0
0.01466049257,0.1311918019,0
-0.1300658724,0.4365542248,1
-0.6331394639,-0.0639168917,0
-1.364588403,-0.3219452528,0
-0.6637651673,-0.345035039,0
0.1355105097,-0.2699932338,0
-1.129495182,-1.489133947,0
0.9299852069,0.8914230134,1
-0.1750079399,-0.6763734714,0
1.1146524,1.095767622,1
0.5909284744,0.8273488567,1
1.047210441,2.148661874,1
-0.3945019125,-0.1851382694,1
-1.227084496,-1.678470194,0
-1.137360393,-0.608258602,0
1.39952977,1.475594605,1
-0.7408370702,-0.5551520937,0
0.2314925012,0.02555602993,0
-0.8609516367,-1.014061595,0
0.4608980046,-0.1152916661,1
0.8164713317,0.6997777878,0
-1.36547864,-1.408319695,0
-0.48164363,-0.2163094808,0
1.958327958,1.929886149,1
-1.335731804,-0.9268976519,0
-1.323949728,-1.317115039,0
-0.9876905059,-1.011752616,0
-0.3675403449,-0.3531164642,0
0.8324798444,0.9393343199,1
0.7981366611,0.9780097118,1
-0.8419243658,-0.5695832101,0
0.09243286636,-0.7046584595,1
2.214496518,1.313966101,1
-0.9302501501,-1.167608673,0
1.045256818,0.6813059588,1
1.332612508,1.304152942,1
0.02914475986,0.6639886191,0
-0.597490659,-0.4731833526,0
1.716757349,1.814437218,1
0.5636206066,0.3378453887,1
0.9313441728,0.9029679066,1
0.8406738663,0.7234448186,1
0.04517338602,-0.2018783644,0
0.8392974106,0.7038185004,1
-0.449814621,-0.3329129012,0
0.9606887403,0.5641252937,1
0.02926806371,-0.3779379844,0
1.445306981,1.230842871,1
-0.7741107456,-1.086794422,0
-0.193336489,-0.1620484832,0
-1.159061871,-1.171649386,0
-0.4978384103,0.01458838147,0
-1.676533155,-1.731576702,0
-0.08460785261,-0.3461895283,1
0.7147124236,1.201980638,1
-0.8041636545,-1.320001262,0
-0.6405132091,-0.4033367492,0
0.6052474621,-0.05468097721,1
1.023762595,1.627987194,1
-0.3542873671,-0.6677148015,0
1.41642677,1.227379403,1
0.3948639826,-0.3583116661,1
-0.6126920125,-0.2694159891,0
-0.8202928476,-0.7681553716,0
-0.5777725367,-0.5938274856,0
1.750072125,0.9635785954,1
-0.1219400612,-0.3831331863,1
-0.4524337347,-0.6169172718,0
0.6004298669,0.2679987853,1
0.7199454041,0.6460940348,1
0.3441922212,-0.7710415949,1
-0.795333,-1.128933281,0
0.6935714973,0.8515931322,1
1.333140703,1.319738548,1
-0.7637016269,-1.683665396,0
-1.140436868,-1.470084873,0
-0.4813943988,-0.3161728062,0
0.2533120359,0.5698977402,1
-0.7690456683,-0.1753251102,0
-1.021461769,-0.64520226,0
0.8812784367,1.513692752,1
-0.4749607362,-0.6734872481,0
-0.7367636707,-1.242073234,0
0.3053882368,-0.5384119987,1
-1.026124579,-0.4633701934,0
-0.8823531626,-0.8045217849,0
-0.7654576137,-0.6959997897,0
-0.4981672206,-0.4593294808,0
0.3968307227,0.1127199729,1
-1.1695838,-1.122006346,0
-0.9760098708,-1.004248436,0
1.465688845,1.868120971,1
1.543847746,1.923536458,1
0.9877814823,1.371113322,1
-1.312179019,-1.01463884,0
-0.1194276359,-0.2919285307,0
-1.541810143,-1.320578507,0
-1.59372019,-1.230528341,0
-1.103642474,-0.9349790771,0
-1.041686224,-0.9228569393,0
-1.453821039,-1.078135752,0
1.373382358,1.180045341,1
-0.1361095101,-0.2925057753,0
1.962739787,1.94489451,1
0.112647702,-0.2255453953,0
0.04153723415,-0.3548481982,0
2.84599588,2.604685151,1
-0.7227280195,-1.654225918,0
-0.842657193,-0.6942680557,0
-1.112376934,-1.610355324,0
-1.542232524,-1.677315704,0
0.5130712746,0.7753968377,1
-0.3144943285,-0.2203501934,1
-0.3947703826,-0.2873105734,0
-0.9192017752,-0.5412982219,0
0.04751878268,-0.04082710547,1
-0.8160996422,-0.9667275332,0
0.5404928268,0.2108515644,0
-0.8832460224,-0.2347813098,0
1.571215954,0.7996411132,1
1.188205334,1.092304154,1
-0.586374948,-0.2549848727,0
0.2047757922,0.7534615407,1
1.032599371,1.158687289,1
1.161126584,0.8648697593,1
1.773653768,2.212158786,1
-0.4916592258,0.02382429596,0
-1.366131888,-0.9026533764,0
-0.7828329628,0.06480866652,0
-1.367770692,-0.7358296709,0
0.5352572228,0.5918330371,0
1.021364729,0.9012361726,1
0.7832457535,-0.1124054428,1
-0.7104982014,-0.9557598847,0
1.489604545,1.736509189,1
1.563768751,1.438073702,1
-2.206325204,-2.20491732,0
0.8705326372,1.20717584,1
1.192815673,1.392471375,1
0.1506646405,0.5739384528,1
-0.8106454144,-0.8674414524,0
1.37765864,0.7840555075,1
1.871396993,1.513692752,1
1.44348803,1.669548809,1
1.0514395,0.3470813031,1
1.745135599,1.661467384,1
0.3414095768,0.2079653411,0
1.921977807,2.185028287,1
2.371661706,2.164824724,1
0.1326806426,-1.029069956,1
-1.013061366,-0.5499568918,0
0.5895187878,1.223915935,1
-0.9265213017,0.004775222325,0
-0.1626556924,0.05557275202,0
-1.393333941,-1.067168103,0
0.8436532722,0.9722372652,1
1.917157589,1.674166767,1
-0.9172971242,-0.4402804072,0
0.8153476051,1.318584059,1
-0.7410408277,-0.06853484895,0
-0.1500778251,0.008815934915,0
1.3271679,1.667817075,1
-0.6579069226,-1.076981262,0
-1.342673549,-0.7768140415,0
-0.3834115619,-0.4472073431,0
1.462015965,2.072465579,1
0.6427134684,0.8515931322,1
1.295376494,1.663776363,1
-0.2323503522,-0.9118892909,0
1.207728443,0.5202546998,1
-0.6701279958,-0.09162463517,0
-0.9416701855,-1.497215372,0
-0.0958975882,-0.1268365592,0
-0.8679668388,-0.4495163217,0
-1.377068327,-0.5482251578,0
0.8477222992,0.9272121821,1
1.367099983,0.7753968377,1
-0.5113458662,-0.2272771293,0
-0.3748572479,-1.060241167,0
-1.560254125,-1.275553424,0
-1.005017758,-0.7554559892,0
0.5933499522,0.1791031083,1
0.9739871919,0.4810020633,1
2.118202332,1.880820353,1
-0.8561830133,-0.7877816899,0
-0.9192035242,-0.8841815474,0
-1.565082214,-1.587265538,0
-0.8469745768,-0.7773912861,0
-0.6945718912,-0.7190895759,0
-0.5008081967,-0.2688387445,1
-0.7545727694,-0.1943741839,0
0.5834908911,0.2379820632,1
1.861239729,1.466935935,1
0.6854386901,0.5606618257,1
-0.8981806548,-0.9621095759,0
-2.117872618,-2.318057272,0
1.056223865,0.7303717545,1
-1.058020924,-1.236878032,0
1.08750544,0.8007956025,1
-1.179038844,-1.267471999,0
1.461477275,1.472131137,1
-0.7406385598,-0.7739278182,0
-0.2373157371,-0.4668336614,0
0.3623834745,0.07693080428,1
1.151908528,1.241233275,1
-0.3478187247,-0.2238136613,0
0.9763238436,0.9208624909,1
1.44772671,1.202557883,1
0.9866149054,1.241810519,1
0.6207373991,0.7165178828,1
0.7276400891,0.7517298068,1
0.2741591317,0.3828704718,0
0.3809551332,0.4711889041,1
-1.253703261,-1.784105966,0
-0.6248938468,-0.4610612148,0
-1.237693874,-1.164145205,0
-1.334229421,-2.101013282,0
0.3614075376,-0.3779379844,0
-0.9045189975,-1.389847866,0
-0.5527584703,-0.9909718087,0
-1.385542187,-1.121429101,0
-0.08861653952,0.3811387378,0
-0.352313631,-0.4743378419,0
-1.178220316,-1.137591951,0
-0.7475907982,0.03363745511,0
-0.5568738457,-0.08296596534,0
1.004302449,1.469244914,1
0.5702125529,0.03825541235,0
-0.5727118318,-0.7814319987,0
-1.155800878,-1.429677747,0
0.5629210103,0.2639580727,1
0.1049556405,-0.1453083882,0
0.791520229,0.8533248662,1
-0.701253036,-0.3998732813,0
0.3688687323,0.6841921821,1
0.4882006254,0.5191002105,1
-0.8336638823,-0.4194995996,0
1.448707894,1.576035175,1
-0.2596013778,0.09424814395,0
-0.6589563171,-0.7802775094,0
0.7322836596,1.145410662,1
-0.9305492275,-0.64520226,0
-1.377789786,-1.203397842,0
-0.9534653794,-0.8102942315,0
1.418104053,2.271614985,1
-0.2664276889,-0.3808242077,0
-0.8123078302,-0.03447741426,0
1.196362627,0.7401849137,0
0.3983068709,0.6645658638,0
-0.4008280123,-1.097184825,0
0.6713934195,0.3060969326,1
2.301953054,1.96221185,1
-0.5490086341,-0.8818725688,0
0.01184898986,0.4492536072,0
-0.1859741122,-0.01716007459,0
-0.6988236878,-0.2151549915,0
-0.06162174105,-0.2018783644,1
1.259551041,0.9110493317,1
1.656179303,1.070368857,1
0.4945214782,0.810031517,1
-0.7986254752,-0.6492429726,0
-0.5211349677,-1.009443638,0
-1.928612575,-1.621900217,0
-0.7674645806,0.3441950799,0
0.8100892643,1.092881398,0
-1.488855948,-1.255927106,0
-0.9371070685,-0.3952553241,0
1.444314429,1.66839432,1
-0.9215943946,-0.7231302885,0
0.7025586866,1.120011897,0
0.3425971416,0.2045018732,1
0.6692430353,1.412674938,0
-1.868992977,-1.611509814,0
-0.4208941837,-0.8576282933,0
-0.984998809,-0.6959997897,0
-0.7244656419,-1.11507941,0
0.2949179034,0.2056563625,0
1.114823801,1.470976648,1
-0.04042572158,-0.7652691483,0
1.230537907,1.940853797,1
-0.3618666188,-0.3254087207,1
-0.5965462039,-0.4373941839,0
1.026931767,1.085954462,1
-1.252090692,-0.4778013098,0
-0.6520906537,-0.8045217849,0
1.399432701,0.2189329896,1
-0.8742168574,-0.3386853478,0
1.126372388,1.08191375,1
0.2824782064,0.08789845274,1
1.804741205,0.6865011607,1
1.857800339,1.811550995,1
1.09157709,1.317429569,1
0.6532266521,-0.2584483407,1
-0.7182882064,-0.1031695283,0
0.6342291141,0.4140416832,1
-0.9800342986,-0.8437744215,0
0.8643989265,1.043815603,1
-0.8679178671,-0.7069674381,0
2.417565718,2.075351802,1
-0.3708109577,-1.193584683,0
0.3752193179,-0.1568532813,1
-1.636214545,-1.431986726,0
-0.3503398949,-0.03909537151,0
0.8971400342,1.002831232,1
0.5927220645,1.010335413,1
-1.168378745,-1.081021975,0
0.8140454814,1.233729094,1
-1.119192751,-0.8235708586,0
0.6981179989,0.05268652875,1
-0.5439356863,-0.07834800809,0
-0.08377883097,-1.416978365,0
-1.342684042,-1.253040882,0
-0.3948106094,-0.5389892433,0
1.102363991,1.696679308,1
0.7637786114,1.247005721,1
-0.7947182297,-0.9107348016,0
-0.3649046158,-1.385807153,0
-1.137254579,-0.9055395997,0
-0.6567237303,-0.5389892433,0
-1.704890417,-1.679047438,0
-1.294677743,-1.31596055,0
-0.8420931434,-0.6509747065,0
0.2771936307,-0.185715514,1
2.034515746,1.64241831,1
0.8331584529,0.3072514219,1
1.297092254,1.598547717,1
-0.7529453335,-1.008289148,0
-1.19732979,-1.266317509,0
1.513941752,1.323779261,1
0.4684037986,-0.3762062504,1
1.544565707,2.067270377,1
0.9080589838,0.5289133697,1
-0.7389507836,-1.157795514,0
-0.05958241778,-0.1505035901,0
-1.200482346,-1.059663923,0
1.416109329,1.340519356,1
-1.428961759,-1.433141215,0
-1.036784678,-0.7802775094,0
-0.9387511199,-0.7583422125,0
0.9412014849,0.5595073364,1
-0.4963430232,-0.5476479132,0
1.66990276,1.959902871,1
-1.914557685,-2.107362973,0
0.9031005949,1.130402301,1
-0.4355332366,-0.3721655378,0
0.3249830552,-0.205919077,0
-0.7565937283,-0.7791230201,0
-0.3049640777,-0.9361335664,0
-0.8989309719,-0.7779685308,0
-0.6152341706,-0.3444577944,0
0.8562949776,0.3009017307,1
1.464968261,0.7355669564,1
-0.4029040643,-0.2792291483,0
-0.5838905065,-0.2417082456,0
1.433374491,0.8995044386,1
-0.1923421877,-0.4956958941,1
-0.7974685177,-0.08007974206,0
-0.2164546494,0.1335007805,0
0.8695094776,0.3730573126,1
-1.327104907,-1.16472245,0
-0.9816932164,-1.137014707,0
-0.134522301,0.4284727996,0
1.262132551,1.208330329,1
0.2491494378,1.187549522,1
-0.8740594482,-0.4541342789,0
-1.248611074,-1.497215372,0
2.088821035,1.8271366,1
-0.04377766244,0.4475218732,0
0.5269565125,0.5952965051,1
-0.8106803942,-0.2024556091,0
-0.9813031915,-0.9263204073,0
-0.4065708235,-0.1256820699,0
-0.01918772633,-1.202820597,0
0.1122122033,0.04864581616,1
-0.9464869062,-1.177999077,0
0.5599940742,0.1098337497,1
1.58178598,1.322047527,1
-1.147566629,-0.7127398847,0
1.182248271,1.795965389,1
2.377328436,2.753037028,1
-0.1206379375,-0.5776646353,1
-1.198555832,-0.8189529013,0
-0.3633882407,-0.3594661554,0
-0.7356320736,-0.6146082932,0
-1.427058857,-1.23168283,0
1.14466071,1.003985721,1
0.8246898394,0.1219558874,1
1.037941664,0.233364106,1
-0.4139183339,-0.5551520937,0
-1.354727593,-1.091412379,0
-0.6558964577,-0.7358296709,0
0.4996031709,0.0272877639,0
-0.765963072,0.6253132272,0
0.1602071342,-0.1476173668,1
1.336385081,1.370536078,1
1.5762924,1.510806529,1
-2.016842165,-0.6042178894,0
-0.6749464654,-0.6480884832,0
-0.9025784922,-0.1897562266,0
1.25503777,0.567011517,1
0.2838301763,0.3967243435,0
1.188730031,1.647036268,1
0.855838491,0.6870784053,1
-0.4282976617,-0.5176311911,0
-0.1430381372,-0.001574468888,0
-0.3515799294,-0.09970606035,0
0.9642182038,1.78615223,1
-0.2952466848,0.07000386842,1
1.802301363,1.327819973,1
-0.685579455,-1.481052521,0
0.9963156829,1.226224914,1
-0.3818208548,-0.6579016424,0
1.24658927,0.7517298068,1
-0.7489086628,-1.067745348,0
2.059951319,1.4005528,1
-0.5859377003,-0.2757656803,0
-0.7603024633,-0.6919590771,0
0.156353233,-0.1897562266,0
0.339189233,0.6460940348,1
1.067093842,0.8717966952,1
0.8631440256,0.5289133697,1
2.453954346,1.874470662,1
1.368659208,1.882552087,1
-1.160130505,-0.8322295284,0
0.8187511412,0.6616796405,1
-0.9401713004,-0.5938274856,0
-0.9872025374,-0.817798412,0
0.5878554976,0.1877617782,1
-0.9062723608,-0.5401437326,0
0.984225784,0.4521398305,1
-0.1096717652,-0.07834800809,0
1.070935501,1.020148572,1
-0.8534528387,-0.7231302885,0
-0.9921574283,-0.8668642077,0
0.1508168027,-0.1251048252,0
-0.3860280521,-0.5488024025,0
-0.2991574282,0.5797108994,0
0.6180273378,0.2287461487,1
-0.8547453429,-0.6838776519,0
-1.17031925,-1.04811903,0
1.015268622,0.9000816833,1
1.791518835,1.255664391,1
-0.04579862131,-0.6561699084,0
-0.2003543146,-0.05121750928,0
-0.4606977162,-1.430832236,0
-0.3920673173,0.06480866652,0
-0.6056969238,-0.3427260604,0
-0.8455281614,-0.7364069156,0
-1.348490692,-1.285943828,0
0.0919501449,0.5266043911,1
-0.8023193437,-0.2959692433,0
-0.8628344253,0.2593401155,0
0.7105611939,0.5883695692,1
-1.231204244,-1.205706821,0
-0.6064656052,-0.1366497183,0
-0.2948968866,0.3176418257,0
-0.3840586885,-0.869750431,1
0.1788277648,-0.1499263454,0
-1.163507806,-1.283057604,0
-1.036844143,-0.9447922363,0
-0.752947957,-0.2861560841,0
-0.9715009725,-1.177421833,0
-0.9080676998,-0.4218085782,0
-0.4550239901,-0.204187343,0
-0.4855806083,-0.8229936139,0
-0.5608729131,-0.7698871056,0
-1.412884161,-0.6325028775,0
-1.023759069,-1.035996892,0
1.698779472,1.909105341,1
-0.9054468371,-0.7058129488,0
-0.7520131214,-0.8628234952,0
-0.4530039057,-0.9332473432,0
0.3141847861,0.3869111844,1
-0.5028903702,-0.4720288633,0
1.836415429,1.825404866,1
1.453266638,1.461740733,1
-0.4533502059,-0.1741706209,0
-0.5273395126,-0.5586155616,0
-0.546171771,-0.08181147603,0
-0.3964913896,0.09136192068,0
2.256901675,2.331071185,1
0.9780667129,0.6224270039,1
1.110525656,0.4942786903,1
-0.2220278085,-0.608258602,0
0.0160037175,-0.4483618324,0
0.9998696322,0.146200163,1
0.8171149603,1.16503698,1
1.076002327,0.8354302818,1
0.1528841098,-0.4062229725,0
-0.6044315289,-0.5591928063,0
-0.7397754328,-0.6827231626,0
-0.2909625318,-0.2624890533,0
0.6180107224,0.5854833459,1
1.753526382,1.245851232,1
-1.091532462,-0.6538609298,0
-1.167809449,-0.5690059654,0
-1.40601325,-1.518573424,0
-1.28325421,-0.8957264405,0
-0.8801476852,-0.3311811673,0
1.928194595,1.813282729,1
0.6292820936,0.4371314694,1
-0.06916601286,-0.01716007459,0
-0.8751132152,-0.7646919037,0
-1.186323391,-0.992126298,0
-0.5292336696,-0.2232364167,0
-0.4186633459,-0.3259859654,0
0.07115114633,-0.6024861554,0
-1.664856018,-1.531272806,0
-0.6891447727,-0.3669703359,0
1.211570976,1.364763631,1
-0.2262752327,-0.3519619749,0
-0.4174276839,-0.5170539464,0
1.013389331,1.42537432,1
-1.100202209,-0.9851993622,0
-1.424039224,-1.535890764,0
0.8786313391,0.8729511845,1
-0.8393830822,-0.923434184,1
0.3751239979,0.7777058163,1
-0.2537789875,-0.7681553716,0
0.1571166675,0.1687127045,0
-1.648167148,-1.085639932,0
1.332636119,0.9601151275,1
0.7775833958,0.08732120809,1
-0.03611970624,-0.3958325687,0
0.3502900776,-0.2168867255,1
-1.067120923,-0.7219757992,0
-0.3066413598,-0.4125726637,0
0.5330517454,0.1929569801,1
-1.514157724,-1.328659932,0
0.3166141343,0.09771161189,0
1.035359279,0.8354302818,1
-1.506190196,-1.153754802,0
1.612864672,1.649922491,1
0.349552878,-0.102015039,1
-1.300676782,-1.351172474,0
1.598599028,1.097499356,1
1.7903234,1.913146054,1
-0.9305334866,-0.7450655854,0
-1.108486304,-1.053891476,0
-0.3406749718,-0.9199707161,0
1.150560056,0.9197080016,1
-0.8887116186,-0.7837409773,0
-1.388878387,-1.261699552,0
-0.875525977,-0.6827231626,0
